student_id,academic_year,year_level,faculty,study_mode,entry_pathway,gender,residency_status,age,family_income_band,parental_education,scholarship_type,employment_status,attendance_pct,weekly_study_hrs,prior_gpa,internet_access,support_services_used,mental_health_support,units_enrolled,units_completed,at_risk_flag,composite_score,final_outcome,final_gpa
STU-02210,2023,3,Business,Full-time,TAFE / Diploma,Male,Domestic,23,Low (<$40k),Postgraduate,None,Full-time (>20 hrs),60.7,21.5,3.1,Yes,None,No,4,2,Yes,49.48,Fail,1.09
STU-02211,2023,1,Information Technology,Full-time,Transfer / Credit,Male,Domestic,21,Lower-Mid ($40–70k),Bachelor,Merit-Based,Part-time (≤20 hrs),90.8,9.2,2.94,Yes,Peer Tutoring,No,4,4,No,55.03,Pass,2.03
STU-02212,2024,2,Health Sciences,Full-time,Mature Age Entry,Female,International,21,Lower-Mid ($40–70k),TAFE / Certificate,None,Part-time (≤20 hrs),72.3,17.4,2.77,Yes,None,No,4,4,No,52.53,Pass,2.96
STU-02213,2022,1,Health Sciences,Part-time,Transfer / Credit,Female,International,24,Low (<$40k),TAFE / Certificate,Merit-Based,Part-time (≤20 hrs),86.2,15.4,3.29,Yes,None,No,2,2,No,64.96,Pass,2.72
STU-02214,2023,2,Engineering,Part-time,Transfer / Credit,Male,International,18,Low (<$40k),Postgraduate,Merit-Based,Not Employed,78.4,14.2,2.88,Yes,Peer Tutoring,No,2,2,No,60.02,Pass,2.08
STU-02215,2023,3,Business,Full-time,International Pathway,Male,Domestic,23,Mid ($70–110k),Bachelor,Equity / Need-Based,Part-time (≤20 hrs),79.8,16.3,3.27,Yes,None,No,4,4,No,58.32,Pass,2.36
STU-02216,2022,2,Business,Full-time,High School (ATAR),Male,Domestic,25,Mid ($70–110k),TAFE / Certificate,None,Part-time (≤20 hrs),79.6,20.1,2.52,Yes,None,No,4,4,No,67.11,Pass,2.2
STU-02217,2023,3,Engineering,Full-time,High School (ATAR),Male,Domestic,22,High (>$160k),No Tertiary,Equity / Need-Based,Not Employed,69.9,16.9,3.01,Yes,None,No,4,4,No,60.06,Pass,2.56
STU-02218,2024,1,Health Sciences,Full-time,TAFE / Diploma,Female,International,23,Mid ($70–110k),Postgraduate,External,Not Employed,59.4,17.1,2.07,Yes,Academic Advisor,No,4,4,Yes,53.96,Pass,2.93
STU-02219,2024,3,Engineering,Full-time,High School (ATAR),Female,Domestic,23,Upper-Mid ($110–160k),Postgraduate,None,Part-time (≤20 hrs),65.0,24.9,2.38,Yes,None,No,4,3,No,50.87,Fail,1.45
STU-02220,2022,2,Education,Full-time,TAFE / Diploma,Female,Domestic,24,Low (<$40k),Bachelor,None,Not Employed,83.8,17.1,2.61,Yes,Academic Advisor,No,4,4,No,59.44,Pass,2.95
STU-02221,2022,2,Business,Part-time,High School (ATAR),Female,Domestic,20,High (>$160k),No Tertiary,None,Part-time (≤20 hrs),65.5,12.8,2.83,Yes,Academic Advisor,No,2,0,No,47.14,Fail,1.96
STU-02222,2024,2,Engineering,Full-time,High School (ATAR),Female,Domestic,21,Lower-Mid ($40–70k),Postgraduate,Equity / Need-Based,Part-time (≤20 hrs),90.6,19.8,2.38,Yes,Academic Advisor,No,4,4,No,67.6,Pass,2.76
STU-02223,2022,2,Business,Full-time,Transfer / Credit,Male,Domestic,22,Lower-Mid ($40–70k),Bachelor,None,Full-time (>20 hrs),80.6,11.3,3.42,Yes,Multiple Services,Yes,4,0,Yes,50.98,Fail,1.86
STU-02224,2023,3,Arts & Humanities,Part-time,High School (ATAR),Male,International,27,Low (<$40k),TAFE / Certificate,External,Not Employed,73.2,1.0,2.72,Yes,None,No,2,0,Yes,42.21,Fail,1.34
STU-02225,2022,4,Engineering,Part-time,International Pathway,Male,International,23,Upper-Mid ($110–160k),Postgraduate,Merit-Based,Part-time (≤20 hrs),53.5,18.2,3.58,Yes,Peer Tutoring,No,2,2,Yes,58.03,Pass,2.41
STU-02226,2023,1,Education,Full-time,Transfer / Credit,Female,Domestic,20,Low (<$40k),Bachelor,None,Part-time (≤20 hrs),80.8,19.0,3.1,Yes,None,No,4,4,No,58.86,Pass,2.36
STU-02227,2022,3,Arts & Humanities,Full-time,High School (ATAR),Female,Domestic,23,Lower-Mid ($40–70k),No Tertiary,None,Part-time (≤20 hrs),75.4,25.4,1.99,Yes,Academic Advisor,No,4,4,No,63.25,Pass,2.67
STU-02228,2022,2,Engineering,Part-time,International Pathway,Female,Domestic,20,Low (<$40k),TAFE / Certificate,Equity / Need-Based,Full-time (>20 hrs),83.3,1.0,0.84,Yes,None,No,2,1,Yes,32.97,Fail,0.63
STU-02229,2022,4,Information Technology,Full-time,High School (ATAR),Male,Domestic,22,Lower-Mid ($40–70k),Postgraduate,Merit-Based,Part-time (≤20 hrs),78.7,17.4,2.67,Yes,Peer Tutoring,No,4,4,No,64.81,Pass,2.85
STU-02230,2024,2,Arts & Humanities,Part-time,High School (ATAR),Female,Domestic,25,Low (<$40k),Bachelor,Equity / Need-Based,Full-time (>20 hrs),54.2,1.7,1.98,Yes,Peer Tutoring,No,2,0,Yes,16.88,Withdrawn,0.0
STU-02231,2023,1,Health Sciences,Full-time,International Pathway,Male,International,22,Upper-Mid ($110–160k),Bachelor,None,Part-time (≤20 hrs),88.4,9.1,2.86,Yes,Academic Advisor,No,4,4,No,63.75,Pass,2.5
STU-02232,2023,2,Arts & Humanities,Part-time,High School (ATAR),Female,Domestic,22,Lower-Mid ($40–70k),Postgraduate,None,Not Employed,74.5,12.6,3.21,Yes,Counselling,Yes,2,2,No,57.47,Pass,2.84
STU-02233,2022,4,Business,Full-time,High School (ATAR),Female,International,22,Lower-Mid ($40–70k),No Tertiary,None,Not Employed,81.5,12.7,3.12,Yes,None,No,4,4,No,56.45,Pass,2.33
STU-02234,2023,4,Information Technology,Part-time,TAFE / Diploma,Female,Domestic,21,Lower-Mid ($40–70k),Postgraduate,None,Not Employed,76.6,28.2,2.47,Yes,None,No,2,2,No,74.59,Pass,2.1
STU-02235,2024,3,Engineering,Full-time,High School (ATAR),Female,Domestic,26,Lower-Mid ($40–70k),Bachelor,None,Not Employed,74.1,10.9,3.44,Yes,None,No,4,4,No,59.89,Pass,2.59
STU-02236,2024,1,Information Technology,Full-time,High School (ATAR),Female,Domestic,23,Upper-Mid ($110–160k),Bachelor,Merit-Based,Full-time (>20 hrs),37.8,11.0,3.86,Yes,Academic Advisor,No,4,1,Yes,42.59,Fail,1.78
STU-02237,2024,4,Arts & Humanities,Full-time,Mature Age Entry,Female,Domestic,17,Low (<$40k),Bachelor,None,Part-time (≤20 hrs),68.7,25.4,3.05,Yes,Multiple Services,Yes,4,4,No,60.8,Pass,2.68
STU-02238,2023,1,Arts & Humanities,Full-time,High School (ATAR),Male,International,21,Low (<$40k),Bachelor,Equity / Need-Based,Part-time (≤20 hrs),87.7,17.7,3.16,Yes,None,No,4,4,No,61.51,Pass,2.3
STU-02239,2023,2,Health Sciences,Full-time,High School (ATAR),Female,Domestic,20,Low (<$40k),No Tertiary,None,Not Employed,52.5,15.8,3.16,No,Academic Advisor,No,4,4,Yes,53.28,Pass,2.43
STU-02240,2022,3,Education,Part-time,High School (ATAR),Female,Domestic,23,Low (<$40k),Bachelor,Merit-Based,Full-time (>20 hrs),30.2,8.5,3.26,Yes,Academic Advisor,No,2,1,Yes,28.53,Fail,1.46
STU-02241,2024,3,Information Technology,Full-time,High School (ATAR),Female,Domestic,26,Mid ($70–110k),Bachelor,None,Not Employed,64.1,16.6,4.0,Yes,Peer Tutoring,No,4,4,No,68.59,Pass,2.76
STU-02242,2022,1,Health Sciences,Part-time,High School (ATAR),Female,Domestic,21,Lower-Mid ($40–70k),TAFE / Certificate,None,Part-time (≤20 hrs),60.1,18.5,2.23,Yes,Peer Tutoring,No,2,0,No,42.92,Fail,1.67
STU-02243,2024,2,Health Sciences,Full-time,Transfer / Credit,Non-binary / Other,Domestic,25,Lower-Mid ($40–70k),No Tertiary,Merit-Based,Full-time (>20 hrs),25.5,16.3,1.85,Yes,None,No,4,0,Yes,20.25,Withdrawn,0.0
STU-02244,2023,1,Business,Full-time,Transfer / Credit,Male,Domestic,18,Low (<$40k),Postgraduate,None,Part-time (≤20 hrs),65.1,13.1,3.88,No,None,No,4,4,No,57.9,Pass,2.63
STU-02245,2023,1,Health Sciences,Full-time,High School (ATAR),Male,Domestic,25,Lower-Mid ($40–70k),No Tertiary,Equity / Need-Based,Not Employed,92.3,22.1,3.41,Yes,None,No,4,4,No,73.33,Distinction,3.18
STU-02246,2024,2,Health Sciences,Part-time,High School (ATAR),Female,International,22,High (>$160k),No Tertiary,None,Part-time (≤20 hrs),65.9,7.2,3.03,Yes,Counselling,Yes,2,1,Yes,51.87,Fail,1.18
STU-02247,2023,1,Health Sciences,Part-time,Mature Age Entry,Female,Domestic,26,Lower-Mid ($40–70k),TAFE / Certificate,None,Part-time (≤20 hrs),72.3,19.5,1.99,Yes,None,No,2,1,No,29.71,Fail,1.55
STU-02248,2023,3,Information Technology,Full-time,Transfer / Credit,Male,Domestic,22,Mid ($70–110k),TAFE / Certificate,None,Part-time (≤20 hrs),66.0,12.5,3.14,Yes,None,No,4,1,No,50.36,Fail,1.33
STU-02249,2023,1,Arts & Humanities,Full-time,Transfer / Credit,Female,International,24,Lower-Mid ($40–70k),Bachelor,None,Part-time (≤20 hrs),90.4,15.4,1.22,Yes,None,No,4,4,No,54.66,Pass,2.84
STU-02250,2024,4,Business,Full-time,Transfer / Credit,Male,International,27,Mid ($70–110k),Bachelor,None,Full-time (>20 hrs),69.6,11.9,2.58,Yes,None,No,4,2,Yes,46.65,Fail,1.48
STU-02251,2023,1,Business,Full-time,International Pathway,Male,Domestic,20,Upper-Mid ($110–160k),No Tertiary,Equity / Need-Based,Not Employed,65.4,13.6,2.12,Yes,Multiple Services,Yes,4,4,No,57.69,Pass,2.17
STU-02252,2023,3,Engineering,Full-time,High School (ATAR),Male,Domestic,21,Low (<$40k),TAFE / Certificate,None,Not Employed,77.5,14.5,2.91,No,Multiple Services,Yes,4,4,No,68.34,Pass,2.39
STU-02253,2023,4,Business,Part-time,High School (ATAR),Male,Domestic,28,Mid ($70–110k),Bachelor,Merit-Based,Part-time (≤20 hrs),47.9,16.9,3.62,Yes,None,No,2,2,Yes,50.43,Pass,2.84
STU-02254,2022,1,Information Technology,Full-time,Transfer / Credit,Male,Domestic,24,Mid ($70–110k),Postgraduate,Merit-Based,Full-time (>20 hrs),57.4,15.2,3.89,Yes,Peer Tutoring,No,4,3,Yes,40.22,Fail,1.62
STU-02255,2023,2,Information Technology,Part-time,Mature Age Entry,Female,International,20,Low (<$40k),Bachelor,None,Part-time (≤20 hrs),60.5,17.9,2.0,Yes,Academic Advisor,No,2,2,No,56.26,Pass,2.96
STU-02256,2024,3,Engineering,Full-time,High School (ATAR),Female,Domestic,25,Mid ($70–110k),Bachelor,None,Full-time (>20 hrs),56.2,9.4,2.04,Yes,Peer Tutoring,No,4,1,Yes,31.65,Fail,1.36
STU-02257,2022,1,Health Sciences,Full-time,TAFE / Diploma,Male,Domestic,20,Low (<$40k),TAFE / Certificate,None,Part-time (≤20 hrs),68.9,17.8,2.36,Yes,None,No,4,4,No,45.35,Pass,2.14
STU-02258,2024,2,Health Sciences,Full-time,Transfer / Credit,Male,Domestic,20,Mid ($70–110k),TAFE / Certificate,None,Full-time (>20 hrs),56.4,4.7,3.12,Yes,None,No,4,0,Yes,27.64,Fail,0.83
STU-02259,2022,2,Arts & Humanities,Full-time,High School (ATAR),Male,Domestic,25,Mid ($70–110k),TAFE / Certificate,None,Part-time (≤20 hrs),66.1,22.5,2.65,Yes,Peer Tutoring,No,4,4,No,52.6,Pass,2.04
STU-02260,2024,3,Arts & Humanities,Full-time,TAFE / Diploma,Female,Domestic,22,Low (<$40k),No Tertiary,None,Not Employed,62.6,11.0,3.49,No,None,No,4,4,No,43.59,Pass,2.15
STU-02261,2022,1,Health Sciences,Part-time,High School (ATAR),Female,International,24,Mid ($70–110k),Bachelor,None,Not Employed,82.8,15.1,3.37,Yes,Academic Advisor,No,2,2,No,74.13,Pass,2.69
STU-02262,2023,3,Health Sciences,Full-time,Mature Age Entry,Female,Domestic,27,Lower-Mid ($40–70k),TAFE / Certificate,None,Not Employed,67.2,12.1,2.56,Yes,Multiple Services,Yes,4,4,No,53.3,Pass,2.54
STU-02263,2022,4,Information Technology,Part-time,High School (ATAR),Male,Domestic,26,Lower-Mid ($40–70k),No Tertiary,Merit-Based,Part-time (≤20 hrs),63.0,16.9,3.18,Yes,None,No,2,0,No,50.83,Fail,1.98
STU-02264,2022,1,Arts & Humanities,Full-time,High School (ATAR),Male,Domestic,23,Lower-Mid ($40–70k),Bachelor,None,Part-time (≤20 hrs),93.2,24.2,3.93,Yes,Academic Advisor,No,4,4,No,73.84,Pass,2.42
STU-02265,2024,2,Business,Part-time,TAFE / Diploma,Male,Domestic,22,Low (<$40k),Bachelor,None,Not Employed,68.4,8.3,3.63,Yes,None,No,2,1,No,51.08,Fail,0.53
STU-02266,2023,3,Information Technology,Full-time,Transfer / Credit,Female,Domestic,23,Lower-Mid ($40–70k),Bachelor,None,Not Employed,83.1,16.1,2.26,Yes,None,No,4,4,No,64.59,Pass,2.8
STU-02267,2022,1,Health Sciences,Full-time,High School (ATAR),Female,Domestic,20,High (>$160k),TAFE / Certificate,External,Not Employed,83.2,18.7,2.87,Yes,Academic Advisor,No,4,4,No,76.85,Pass,2.07
STU-02268,2023,1,Health Sciences,Part-time,Mature Age Entry,Male,Domestic,24,Mid ($70–110k),Postgraduate,Merit-Based,Not Employed,64.7,14.0,2.72,Yes,None,No,2,2,No,53.43,Pass,2.86
STU-02269,2024,1,Business,Full-time,TAFE / Diploma,Male,International,20,Lower-Mid ($40–70k),Bachelor,Merit-Based,Not Employed,67.8,16.8,3.32,Yes,None,No,4,4,No,65.59,Pass,2.29
STU-02270,2022,2,Education,Full-time,High School (ATAR),Female,Domestic,26,Mid ($70–110k),No Tertiary,None,Part-time (≤20 hrs),79.2,19.9,3.46,Yes,Academic Advisor,No,4,4,No,73.39,Distinction,3.16
STU-02271,2024,3,Business,Full-time,High School (ATAR),Female,International,21,Lower-Mid ($40–70k),Postgraduate,None,Full-time (>20 hrs),71.3,13.4,3.57,Yes,Multiple Services,Yes,4,4,Yes,57.68,Pass,2.44
STU-02272,2024,1,Arts & Humanities,Part-time,High School (ATAR),Male,Domestic,21,Lower-Mid ($40–70k),Bachelor,None,Part-time (≤20 hrs),79.8,7.0,2.73,Yes,None,No,2,2,Yes,51.39,Pass,2.98
STU-02273,2024,2,Arts & Humanities,Full-time,High School (ATAR),Female,Domestic,22,Lower-Mid ($40–70k),Bachelor,Merit-Based,Part-time (≤20 hrs),58.3,31.0,3.43,Yes,None,No,4,4,Yes,66.55,Pass,2.87
STU-02274,2024,2,Arts & Humanities,Part-time,High School (ATAR),Female,Domestic,19,Mid ($70–110k),No Tertiary,None,Part-time (≤20 hrs),65.9,15.6,2.45,Yes,Peer Tutoring,No,2,0,No,30.71,Fail,1.02
STU-02275,2023,1,Education,Part-time,High School (ATAR),Male,Domestic,23,High (>$160k),TAFE / Certificate,None,Part-time (≤20 hrs),77.0,1.0,4.0,Yes,None,No,2,1,Yes,49.46,Fail,1.07
STU-02276,2024,1,Information Technology,Part-time,High School (ATAR),Female,Domestic,21,Mid ($70–110k),Postgraduate,None,Part-time (≤20 hrs),75.2,18.3,3.57,Yes,Peer Tutoring,No,2,2,No,59.87,Pass,2.85
STU-02277,2023,3,Engineering,Full-time,Mature Age Entry,Female,Domestic,26,Low (<$40k),Bachelor,None,Full-time (>20 hrs),69.4,12.0,2.93,Yes,Peer Tutoring,No,4,3,Yes,48.58,Fail,1.19
STU-02278,2023,2,Engineering,Full-time,Transfer / Credit,Male,Domestic,23,Low (<$40k),Bachelor,None,Not Employed,69.8,16.3,3.51,No,None,No,4,4,No,55.29,Pass,2.58
STU-02279,2022,1,Health Sciences,Full-time,International Pathway,Female,Domestic,21,Low (<$40k),No Tertiary,None,Part-time (≤20 hrs),60.5,12.4,2.13,No,None,No,4,4,No,39.19,Pass,2.02
STU-02280,2023,3,Business,Full-time,High School (ATAR),Male,Domestic,24,Mid ($70–110k),TAFE / Certificate,None,Part-time (≤20 hrs),69.7,12.7,2.78,Yes,None,No,4,3,No,49.99,Fail,1.21
STU-02281,2022,1,Business,Full-time,High School (ATAR),Male,Domestic,25,Low (<$40k),Bachelor,None,Part-time (≤20 hrs),86.1,13.9,2.11,Yes,Peer Tutoring,No,4,4,No,51.57,Pass,2.08
STU-02282,2024,2,Arts & Humanities,Full-time,Transfer / Credit,Male,International,24,Upper-Mid ($110–160k),No Tertiary,External,Not Employed,70.3,11.7,2.1,Yes,Peer Tutoring,No,4,4,No,52.63,Pass,2.8
STU-02283,2024,2,Business,Full-time,High School (ATAR),Male,Domestic,28,Mid ($70–110k),Bachelor,None,Not Employed,82.8,11.6,2.95,Yes,None,No,4,4,No,56.95,Pass,2.87
STU-02284,2023,2,Engineering,Full-time,High School (ATAR),Male,International,26,Mid ($70–110k),Bachelor,None,Not Employed,69.4,15.3,2.22,Yes,None,No,4,3,No,47.01,Fail,1.72
STU-02285,2022,3,Business,Full-time,Mature Age Entry,Male,Domestic,20,High (>$160k),Bachelor,Merit-Based,Not Employed,74.0,18.0,4.0,Yes,Academic Advisor,No,4,4,No,70.15,Pass,2.57
STU-02286,2022,2,Business,Full-time,High School (ATAR),Non-binary / Other,Domestic,21,Mid ($70–110k),No Tertiary,External,Full-time (>20 hrs),75.9,5.9,3.67,Yes,Academic Advisor,No,4,2,Yes,50.88,Fail,1.14
STU-02287,2024,3,Information Technology,Part-time,High School (ATAR),Female,International,25,Low (<$40k),Postgraduate,None,Not Employed,71.3,17.7,3.61,Yes,Peer Tutoring,No,2,2,No,61.51,Pass,2.29
STU-02288,2024,1,Engineering,Full-time,International Pathway,Female,Domestic,19,Lower-Mid ($40–70k),No Tertiary,Equity / Need-Based,Not Employed,45.3,22.6,1.79,Yes,Peer Tutoring,No,4,4,Yes,57.34,Pass,2.4
STU-02289,2023,1,Information Technology,Full-time,Transfer / Credit,Male,International,20,Mid ($70–110k),Bachelor,None,Part-time (≤20 hrs),56.4,13.7,2.3,Yes,None,No,4,0,Yes,42.63,Fail,0.67
STU-02290,2023,3,Business,Full-time,High School (ATAR),Female,Domestic,26,Upper-Mid ($110–160k),Postgraduate,Merit-Based,Not Employed,67.8,17.7,3.35,Yes,None,No,4,0,No,51.57,Fail,1.99
STU-02291,2024,2,Business,Full-time,TAFE / Diploma,Female,Domestic,22,Low (<$40k),Bachelor,None,Full-time (>20 hrs),61.4,19.6,2.34,No,Counselling,Yes,4,4,Yes,54.59,Pass,2.9
STU-02292,2023,4,Engineering,Full-time,High School (ATAR),Male,International,20,Upper-Mid ($110–160k),No Tertiary,None,Full-time (>20 hrs),62.0,19.8,2.32,Yes,None,No,4,2,Yes,44.31,Fail,1.8
STU-02293,2023,3,Information Technology,Full-time,High School (ATAR),Male,Domestic,25,Mid ($70–110k),Bachelor,Merit-Based,Part-time (≤20 hrs),53.7,19.2,3.39,Yes,Peer Tutoring,No,4,4,Yes,61.28,Pass,2.47
STU-02294,2023,2,Education,Full-time,High School (ATAR),Male,Domestic,20,Mid ($70–110k),TAFE / Certificate,None,Not Employed,66.5,16.8,3.77,Yes,None,No,4,4,No,61.73,Pass,2.72
STU-02295,2024,1,Business,Full-time,TAFE / Diploma,Female,Domestic,21,Upper-Mid ($110–160k),Postgraduate,None,Part-time (≤20 hrs),94.2,19.3,3.18,Yes,Academic Advisor,No,4,4,No,61.31,Pass,2.49
STU-02296,2023,1,Arts & Humanities,Full-time,Mature Age Entry,Female,Domestic,21,Mid ($70–110k),TAFE / Certificate,Merit-Based,Part-time (≤20 hrs),58.9,14.0,2.41,Yes,None,No,4,3,Yes,48.74,Fail,1.52
STU-02297,2022,1,Arts & Humanities,Full-time,TAFE / Diploma,Male,Domestic,22,Lower-Mid ($40–70k),Postgraduate,Merit-Based,Not Employed,65.4,31.5,3.09,Yes,None,No,4,4,No,67.06,Pass,2.64
STU-02298,2023,1,Business,Full-time,Transfer / Credit,Male,Domestic,21,Lower-Mid ($40–70k),Bachelor,None,Full-time (>20 hrs),86.6,14.2,3.18,Yes,None,No,4,4,Yes,47.4,Pass,2.55
STU-02299,2022,2,Business,Full-time,High School (ATAR),Female,Domestic,26,Low (<$40k),Bachelor,None,Not Employed,74.1,18.8,3.44,Yes,Academic Advisor,No,4,4,No,66.91,Pass,2.77
STU-02300,2024,4,Business,Part-time,High School (ATAR),Female,Domestic,26,Low (<$40k),No Tertiary,None,Full-time (>20 hrs),59.3,7.0,2.59,No,Academic Advisor,No,2,0,Yes,41.43,Fail,0.66
STU-02301,2022,1,Health Sciences,Part-time,High School (ATAR),Female,Domestic,23,High (>$160k),Bachelor,External,Not Employed,48.1,13.9,3.33,Yes,Academic Advisor,No,2,2,Yes,58.23,Pass,2.65
STU-02302,2022,4,Information Technology,Full-time,Mature Age Entry,Male,Domestic,24,Lower-Mid ($40–70k),No Tertiary,Merit-Based,Not Employed,61.7,21.9,3.04,Yes,Peer Tutoring,No,4,4,No,61.98,Pass,2.87
STU-02303,2023,1,Business,Part-time,High School (ATAR),Male,Domestic,23,Mid ($70–110k),Bachelor,External,Full-time (>20 hrs),44.0,16.6,4.0,Yes,None,No,2,0,Yes,41.19,Fail,1.22
STU-02304,2024,3,Arts & Humanities,Part-time,Mature Age Entry,Male,Domestic,21,Mid ($70–110k),Postgraduate,None,Not Employed,79.1,5.8,2.14,Yes,Peer Tutoring,No,2,1,Yes,51.86,Fail,1.26
STU-02305,2024,3,Information Technology,Part-time,International Pathway,Female,Domestic,23,Lower-Mid ($40–70k),Bachelor,None,Not Employed,79.5,8.7,3.8,Yes,None,No,2,2,No,53.79,Pass,2.84
STU-02306,2022,1,Health Sciences,Full-time,High School (ATAR),Female,Domestic,20,Mid ($70–110k),Bachelor,None,Not Employed,74.6,18.3,3.03,Yes,Counselling,Yes,4,4,No,70.1,Pass,2.56
STU-02307,2023,3,Health Sciences,Full-time,Transfer / Credit,Male,International,21,Mid ($70–110k),Bachelor,None,Full-time (>20 hrs),78.6,13.4,3.35,Yes,None,No,4,4,Yes,52.49,Pass,2.21
STU-02308,2024,4,Business,Full-time,International Pathway,Female,International,24,Lower-Mid ($40–70k),Bachelor,Merit-Based,Part-time (≤20 hrs),89.4,21.3,3.03,Yes,Peer Tutoring,No,4,4,No,74.93,Pass,2.51
STU-02309,2022,4,Engineering,Part-time,International Pathway,Non-binary / Other,Domestic,22,Mid ($70–110k),No Tertiary,External,Part-time (≤20 hrs),62.8,11.4,2.83,Yes,Counselling,Yes,2,2,No,54.67,Pass,2.77
STU-02310,2024,2,Engineering,Full-time,Mature Age Entry,Male,International,23,Lower-Mid ($40–70k),TAFE / Certificate,None,Full-time (>20 hrs),61.5,13.0,2.16,Yes,None,No,4,2,Yes,38.96,Fail,1.43
STU-02311,2022,2,Information Technology,Full-time,Transfer / Credit,Female,Domestic,24,Upper-Mid ($110–160k),Bachelor,None,Part-time (≤20 hrs),73.7,24.5,2.26,Yes,Counselling,Yes,4,4,No,54.26,Pass,2.82
STU-02312,2024,4,Information Technology,Part-time,High School (ATAR),Female,Domestic,24,Lower-Mid ($40–70k),No Tertiary,None,Full-time (>20 hrs),38.7,12.0,2.77,Yes,Academic Advisor,No,2,0,Yes,36.95,Withdrawn,0.0
STU-02313,2024,2,Information Technology,Full-time,Transfer / Credit,Female,International,25,Mid ($70–110k),No Tertiary,Equity / Need-Based,Part-time (≤20 hrs),87.1,17.8,2.36,Yes,Peer Tutoring,No,4,4,No,48.82,Pass,2.64
STU-02314,2024,3,Health Sciences,Full-time,Mature Age Entry,Female,Domestic,28,Mid ($70–110k),Bachelor,Equity / Need-Based,Not Employed,70.2,22.2,3.59,Yes,Academic Advisor,No,4,4,No,59.04,Pass,2.32
STU-02315,2024,3,Information Technology,Full-time,High School (ATAR),Male,International,26,Lower-Mid ($40–70k),Bachelor,Merit-Based,Not Employed,90.0,19.0,2.6,Yes,Multiple Services,Yes,4,4,No,76.16,Pass,2.36
STU-02316,2024,1,Engineering,Full-time,High School (ATAR),Female,Domestic,19,Low (<$40k),No Tertiary,External,Full-time (>20 hrs),65.5,10.1,3.26,Yes,Multiple Services,Yes,4,0,Yes,42.06,Fail,0.9
STU-02317,2022,1,Business,Part-time,Transfer / Credit,Female,Domestic,21,Mid ($70–110k),Postgraduate,External,Not Employed,61.8,15.2,3.85,Yes,Academic Advisor,No,2,2,No,54.38,Pass,2.98
STU-02318,2023,1,Business,Part-time,TAFE / Diploma,Male,Domestic,23,Upper-Mid ($110–160k),Bachelor,None,Part-time (≤20 hrs),65.2,16.6,2.61,Yes,None,No,2,2,No,44.48,Pass,2.65
STU-02319,2024,2,Engineering,Part-time,TAFE / Diploma,Male,Domestic,23,Mid ($70–110k),Bachelor,None,Part-time (≤20 hrs),77.5,18.7,2.74,Yes,Peer Tutoring,No,2,0,No,51.44,Fail,1.35
STU-02320,2024,1,Arts & Humanities,Full-time,High School (ATAR),Male,Domestic,19,High (>$160k),Postgraduate,Equity / Need-Based,Part-time (≤20 hrs),88.9,10.8,3.03,Yes,Multiple Services,Yes,4,4,No,62.97,Pass,2.39
STU-02321,2022,2,Engineering,Full-time,High School (ATAR),Male,Domestic,26,Lower-Mid ($40–70k),Postgraduate,External,Not Employed,80.9,21.1,3.7,Yes,Academic Advisor,No,4,4,No,79.55,Pass,2.66
STU-02322,2024,4,Information Technology,Full-time,TAFE / Diploma,Female,Domestic,25,High (>$160k),TAFE / Certificate,None,Full-time (>20 hrs),87.3,14.8,2.08,Yes,Academic Advisor,No,4,4,Yes,55.35,Pass,2.9
